file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/misc/buffer_airfoil.py,1109536,8,http://stackoverflow.com/questions/1109536/an-algorithm-for-inflating-deflating-offsetting-buffering-polygons
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/misc/internal_surface.py,1109536,8,http://stackoverflow.com/questions/1109536/an-algorithm-for-inflating-deflating-offsetting-buffering-polygons
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn21.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn21.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn15.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn15.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn11.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn11.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn10.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn10.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn24.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn24.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn20.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn20.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn14.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn14.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn19.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn19.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn18.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn18.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn13.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn13.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn27.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn27.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn23.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn23.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn17.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn17.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn22.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn22.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn16.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn16.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn12.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn12.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn26.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/biplane_blade_lib/layer_plane_angles_stn26.py,19295725,25,http://stackoverflow.com/questions/19295725/angle-less-than-180-between-two-segments-lines
/Users/jacob.caulfield/Documents/GitHub4/biplaneblade/sandia_blade_lib/layer_plane_angles_stn21.py,3366569,24,http://stackoverflow.com/questions/3365171/calculating-the-angle-between-two-lines-without-having-to-calculate-the-slope/3366569#3366569
