file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/crate/tools/make_favicon.py,6599172,93,        # https://stackoverflow.com/questions/6589358/convert-svg-to-png-in-python/6599172#6599172
/Users/jacob.caulfield/Documents/GitHub4/crate/tools/make_favicon.py,45507,109,            # https://stackoverflow.com/questions/45507/is-there-a-python-library-for-generating-ico-files
/Users/jacob.caulfield/Documents/GitHub4/crate/tools/install_wkhtmltopdf.py,13876875,97,    # ... http://stackoverflow.com/questions/13876875
/Users/jacob.caulfield/Documents/GitHub4/crate/tools/make_package.py,2806897,181,# http://stackoverflow.com/questions/2806897
/Users/jacob.caulfield/Documents/GitHub4/crate/tools/make_package.py,10376206,294,    # https://stackoverflow.com/questions/10376206/what-is-the-preferred-bash-shebang  # noqa
/Users/jacob.caulfield/Documents/GitHub4/crate/tools/make_package.py,10653590,550,;   http://stackoverflow.com/questions/10653590
/Users/jacob.caulfield/Documents/GitHub4/crate/docs/source/conf.py,18969093,164,# https://stackoverflow.com/questions/18969093/how-to-include-the-toctree-in-the-sidebar-of-each-page
/Users/jacob.caulfield/Documents/GitHub4/crate/docs/source/conf.py,23462494,238,# https://stackoverflow.com/questions/23462494/how-to-add-a-custom-css-file-to-sphinx
/Users/jacob.caulfield/Documents/GitHub4/crate/docs/source/conf.py,36228537,248,# https://stackoverflow.com/questions/36228537/django-settings-module-not-defined-when-building-sphinx-documentation
/Users/jacob.caulfield/Documents/GitHub4/crate/docs/source/conf.py,5599254,269,# https://stackoverflow.com/questions/5599254/how-to-use-sphinxs-autodoc-to-document-a-classs-init-self-method  # noqa
/Users/jacob.caulfield/Documents/GitHub4/crate/docs/source/nlp/nlprp_test_client.py,388595,102,    #   https://stackoverflow.com/questions/388595/why-use-deflate-instead-of-gzip-for-text-files-served-by-apache  # noqa
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/tools/launch_celery.py,21666229,45,# http://stackoverflow.com/questions/21666229/celery-auto-reload-on-any-changes
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/nlp_webserver/models.py,5033547,194,        # ... https://stackoverflow.com/questions/5033547/sqlalchemy-cascade-delete  # noqa
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/preprocess/preprocess_rio.py,909155,411,            http://stackoverflow.com/questions/909155/equivalent-of-oracles-rowid-in-sql-server  # noqa
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/preprocess/rio_view_func.py,2043259,240,    - http://stackoverflow.com/questions/2043259/sql-server-how-to-join-to-first-row
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/preprocess/rio_view_func.py,9275132,241,    - http://stackoverflow.com/questions/9275132/real-life-example-when-to-use-outer-cross-apply-in-sql
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/preprocess/rio_views.py,7778444,2209,                    # http://stackoverflow.com/questions/7778444
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/memsize.py,449560,28,From https://stackoverflow.com/questions/449560/how-do-i-determine-the-size-of-an-object-in-python
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/memsize.py,449560,46,    From https://stackoverflow.com/questions/449560/how-do-i-determine-the-size-of-an-object-in-python
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/extendedconfigparser.py,1611799,139,            # https://stackoverflow.com/questions/1611799/preserve-case-in-configparser  # noqa
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/extendedconfigparser.py,1835018,371,        # http://stackoverflow.com/questions/1835018
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/stringfunc.py,14630288,106,    http://stackoverflow.com/questions/14630288/unicodeencodeerror-charmap-codec-cant-encode-character-maps-to-undefined
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/sql.py,11618277,182,      - https://stackoverflow.com/questions/11618277/difference-between-schema-database-in-mysql
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/sql.py,2523676,985,      - http://stackoverflow.com/questions/2523676
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/sql.py,18534919,1266,        # SQL Server doesn't: http://stackoverflow.com/questions/18534919
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/sql.py,2000045,1718,    - http://stackoverflow.com/questions/2000045
/Users/jacob.caulfield/Documents/GitHub4/crate/crate_anon/common/sql.py,14719760,1719,    - http://stackoverflow.com/questions/14719760 (this one in particular!)
